date,followers,username,tweet,lat,lon
Mon Jul 11 08:00:30 PDT 2016,103,serquh1,Сегодня открыл новые места в своём районе, прогулка по лесу 6 км была не сложной, нашёл в лесу… https://t.co/1ZcIxIn2KL,55.536716,37.66632
Mon Jul 11 04:13:22 PDT 2016,1253,alex_varin,Прогулка по бульварному кольцу 👍 А #фонтаны - страсть и слабость 😍 🔥… https://t.co/9j4rDUB4Rz,56.047073,37.233074
Mon Jul 11 00:47:00 PDT 2016,287,Karina Iglesias,#москварека #паркгорького #мойконь 😂😀😊#Москва #выходные #воскресенье #музеон #прогулка #лето… https://t.co/dfzRoCcKz8,55.73117,37.6032
Mon Jul 11 00:44:38 PDT 2016,287,Karina Iglesias,#москварека #паркгорького #evening 😂😀😊#Москва #выходные #воскресенье #музеон #прогулка #лето… https://t.co/2QSCxnIEjU,55.73117,37.6032
Mon Jul 11 00:39:08 PDT 2016,287,Karina Iglesias,#москварека #паркгорького #набережная 😂😀😊#Москва #выходные #воскресенье #музеон #прогулка #лето… https://t.co/aBRAnhv6rd,55.729813,37.60082
Mon Jul 11 00:37:11 PDT 2016,287,Karina Iglesias,#москварека #паркгорького #набережная  😂😀😊#Москва #выходные #воскресенье #музеон #прогулка #лето… https://t.co/sqfDcBRqU6,55.729813,37.60082
Mon Jul 11 00:35:24 PDT 2016,287,Karina Iglesias,#графити  😂😀😊#Москва #выходные #воскресенье #музеон #прогулка #лето #июль #moscow #weekend… https://t.co/OF3dZMgmsl,55.73628,37.6075
Mon Jul 11 00:29:50 PDT 2016,287,Karina Iglesias,#праздникабрикоса  😂😀😊#Москва #выходные #воскресенье #музеон #прогулка #лето #июль #moscow… https://t.co/g6Glj7vVKg,55.73628,37.6075
Mon Jul 11 00:15:51 PDT 2016,287,Karina Iglesias,#Храмхристаспасителя #Москва #выходные #воскресенье #достопримечательности #прогулка #лето #июль… https://t.co/ATT1EB6AZj,55.744446,37.605556
Mon Jul 11 00:08:14 PDT 2016,287,Karina Iglesias,#Храмхристаспасителя #Москва #выходные #воскресенье #достопримечательности #прогулка #лето #июль… https://t.co/WgV0mcBSE4,55.744446,37.605556
Mon Jul 11 00:03:23 PDT 2016,287,Karina Iglesias,#Храмхристаспасителя #Москва #выходные #воскресенье #достопримечательности #прогулка #лето #июль… https://t.co/74zvPFtyTk,55.69094,37.59687
Sun Jul 10 15:02:28 PDT 2016,63,Артур Терегулов,на велике доехал до центра #кафе #кофе #вечер #прогулка #плед @ Метро Новокузнецкая https://t.co/lmLuoeUwOO,55.74209,37.62883
Sun Jul 10 13:26:39 PDT 2016,134, Anton Sergeevich,Пешая прогулка удалась...✌🏻️ Москва пешком не маленькая, ни разу😆  #instagood #tweegram… https://t.co/z9gP0ZSLuz,55.676945,37.50028
Sun Jul 10 13:23:25 PDT 2016,1,Роман Акулов,#крокус #крокусэкспо #шестерка #сдругом #жигули #2106 #прогулка #crocus #crocusexpo #withfriend… https://t.co/HMMLEa3Ggi,55.824596,37.389137
Sun Jul 10 13:18:57 PDT 2016,42,Selyunina Nadezhda,#прогулка #вечер #дом #милыйдом #лето #погодамечта #vsc #vscc #vscom #inst #insta❤️ #goodevening… https://t.co/9O7EOoOqmj,56.417507,38.168232
Sun Jul 10 11:51:22 PDT 2016,59,Жамиля Савельева,Прогулка по району. Впервые каталась на трамвае наша Филяша и заходили в Зоомагазин, смотреть… https://t.co/l0KdnaTNdE,55.7894,37.3944
Sun Jul 10 11:49:04 PDT 2016,71,Анатолий Наумов,#прогулка#счастьеесть#вдвоем @ Долгопрудный Парк https://t.co/FJNKcDEkRH,55.938774,37.49717
Sun Jul 10 10:53:26 PDT 2016,53,VIKOS,#москва#прогулка#kudago#kudagomsk#m24#m24ru#лето#настроениеогонь#love… https://t.co/IwUqIHE6tt,55.76881,37.75079
Sun Jul 10 10:40:30 PDT 2016,3,Арсен,Солнечная погода и прогулка по улице. #sunny #clouds #sky #bluesky #building #trees #mirror… https://t.co/7lG4i8gF6f,55.68051,37.536613
Sun Jul 10 09:09:11 PDT 2016,59,Яна Бычкова,#выходные #лето #солнце #прогулка #Москва  😜 @ Moscow, Russia https://t.co/w57wsQ5pol,55.7522,37.6156
Sun Jul 10 09:09:10 PDT 2016,3,мария лучко,Морская прогулка🙌🙌🙌 @ Мытищинский Район Московская Область Деревня… https://t.co/sKPsXdOAfI,56.02595,37.68453
Sun Jul 10 09:07:11 PDT 2016,59,Яна Бычкова,#выходные #лето #солнце #сестра #прогулка 👭💟☉ @ Moscow, Russia https://t.co/T1o8cZPpSB,55.7522,37.6156
Sun Jul 10 09:04:51 PDT 2016,59,Яна Бычкова,#выходные #лето #солнце #прогулка ☉😉 @ Moscow, Russia https://t.co/2e3NaUWlWS,55.7522,37.6156
Sun Jul 10 09:02:18 PDT 2016,59,Яна Бычкова,#Футбатл #выходные #лето #солнце  #сестра #прогулка 😎🍦🌞⚽ @ Парк им.Горького https://t.co/7kELRR0uOM,55.338,37.13703
Sun Jul 10 08:48:49 PDT 2016,174,Роман Бабков,И ещё добавлю красоту  в ленту:) #Москва #ВечерняяМосква #прогулка #flowers #цветы #роза… https://t.co/BmD04HMNlt,55.729813,37.60082
Sun Jul 10 08:43:50 PDT 2016,174,Роман Бабков,Воскрескресый цветочек 😊 #Москва #ВечерняяМосква #воскресенье #прогулка #flowers #цветы #красота… https://t.co/K7sZtGF7bH,55.7522,37.6156
Sun Jul 10 08:27:02 PDT 2016,114,Елизавета Мельникова,Вечерняя прогулка 😌😻 Маленькая красавица 👶🏻👑💕🐯🌸🎀👼🏻 @ вднх москва https://t.co/EonDhfKS0n,55.822376,37.64629
Sun Jul 10 05:49:34 PDT 2016,88,Katrin Daniloff,Прогулка субботним днем 👫 @ Марфино https://t.co/fHA4PYgQTb,56.07118,37.563084
Sun Jul 10 05:35:31 PDT 2016,118,Ирина,Воскресная прогулка :) (@ Музей-заповедник «Коломенское» in Москва) https://t.co/57LBWAEa2Y,55.66127,37.66405
Sun Jul 10 05:01:59 PDT 2016,23,Евгений Слабунов,#столица #прогулка @ VDNKh (Russia) https://t.co/7vSu86eW3w,55.829723,37.63222
Sun Jul 10 04:10:12 PDT 2016,287,Karina Iglesias,#фотоспам #Москва #московскоелето #blackandwhite #выходные #суббота #лето #июль #прогулка… https://t.co/FussYorffh,55.790813,37.603382
Sun Jul 10 04:05:34 PDT 2016,287,Karina Iglesias,#фотоспам #Москва #московскоелето #сколимпийский #выходные #суббота #лето #июль #прогулка… https://t.co/BszXNCPtiH,55.790813,37.603382
Sat Jul 09 19:37:25 PDT 2016,54,Георгий,#камергерский #переулок #москва #улица #прогулка #пешеходы #moscow #street #oldcity @… https://t.co/qhkvC96LdE,55.76037,37.6146
Sat Jul 09 10:36:16 PDT 2016,417,Дмитрий Иванов,Вечерняя прогулка. ВДНХ @ VDNKh (Russia) https://t.co/y6Np3H09B5,55.829723,37.63222
Sat Jul 09 10:01:36 PDT 2016,174,Роман Бабков,Днем июльским 😊 #Москва #суббота #прогулка #высотки #МГУ #архитектура #Moscow #солнце #воздух… https://t.co/X2awJbqORQ,55.70184,37.529976
Sat Jul 09 09:52:10 PDT 2016,43,Тарасова Анна,Прогулка по Москве#набережная#москва#выходные#встреча#прогулка#лужники#город#отдых @… https://t.co/CQYq8xinNA,55.70957,37.55949
Sat Jul 09 09:07:48 PDT 2016,7,Sova,#хорошаяпогода #прогулка #парк #деревья #trees #небо #облака #goodweather #walk #bäume #himmel… https://t.co/UIhD36SpP7,55.821804,37.56539
Sat Jul 09 09:07:26 PDT 2016,70,человек- елабуга,#воздушныешары #лужники #прогулка #суббота #речка #набережная @ Воробьевская Набережная https://t.co/95Kkd5LDtH,55.70957,37.55949
Sat Jul 09 08:38:45 PDT 2016,174,Роман Бабков,Проходя мимо, обратил внимание на это цветочное сооружение:) #Москва #суббота #прогулка… https://t.co/dZAPuzTq1w,55.73628,37.6075
Sat Jul 09 06:25:51 PDT 2016,235,Энни,Отклики родного #чернышевского #москва #прогулка @ Moscow, Russia https://t.co/HNTFwQDRuC,55.7522,37.6156
Sat Jul 09 06:23:22 PDT 2016,40,Дарья Симакова,Субботняя семейная прогулка😊🐣🍼 Привет Ульяшке yanusichka_93 ✌🏻️🎀… https://t.co/5U0EQqGxuE,55.447765,37.746605
Sat Jul 09 03:43:16 PDT 2016,85,Kathrina B.Black,Ночная прогулка у Вегаса #ночь #прогулка #москва #мякинино #мост #огни #тишина #спокойствие… https://t.co/zQFvPJVbrr,55.82119,37.38653
Fri Jul 08 14:37:27 PDT 2016,269,Кашапов Адель,Прогулка по любимому городу - это одно из самых приятных на свете… https://t.co/MQ51AtJdoi,55.7522,37.6156
Fri Jul 08 14:16:29 PDT 2016,7,Sova,#прогулка #парк #деревья #ветви #trees #bäume #branches #park #geäst #трава #gras #grass #пруд… https://t.co/XyiTS68UNd,55.821804,37.56539
Fri Jul 08 07:34:15 PDT 2016,1,Роман Новиков,Вчерашняя утрення прогулка по улице Тверской https://t.co/LNPE2blc9V,55.763935,37.606384
Fri Jul 08 07:34:15 PDT 2016,1,Роман Новиков,Вчерашняя утрення прогулка по улице Тверской https://t.co/LNPE2b3Bin,55.763935,37.606384
Thu Jul 07 15:53:59 PDT 2016,1,Роман Акулов,#photo #photography #фото #фотография #ночь #ночноефото #прогулка #аллея #фонарь #night… https://t.co/it3MwQZsCb,55.5747,38.1906
Thu Jul 07 07:52:12 PDT 2016,77,Anthony_wk,Ы. Крайне удачная прогулка вышла с dimaglukhov_ 👻🌇 @ Пресненская… https://t.co/K6VOM6vA7e,55.74791,37.548546
Wed Jul 06 21:08:06 PDT 2016,7,Sova,пусть день будет добрым как #утро #morgen #mornig #прогулка #парк #деревья #trees #bäume #park… https://t.co/rsXt5HEG3Q,55.821804,37.56539
Wed Jul 06 11:01:08 PDT 2016,1200,Iana Losovsky,Бутово Парк #лето #бутово #рабочее #прогулка #природа #пруд #москва #summer #butuvodistrict… https://t.co/wUHo57PljY,55.576576,37.57837
Wed Jul 06 08:42:18 PDT 2016,174,Роман Бабков,Вечерняя прогулка по Музеону. Если внимательно присмотреться, здесь так много всего интересного… https://t.co/OTqrHfyqYN,55.73628,37.6075
Wed Jul 06 05:10:04 PDT 2016,146,Аброрхон,Ночная прогулка #style #uz #moscow #Russia #thebest #style #singer #uae #moscowstyle #model #go… https://t.co/LK3U05qxpT,55.73486,37.60611
Wed Jul 06 02:33:21 PDT 2016,155,Konstantinos L.,#москва #прогулка #друзья #хорошегонастроения #выходные #круто #я #ios #iphoneonly #iphone6s… https://t.co/I6jMtWm3jz,55.7522,37.6156
Tue Jul 05 16:23:24 PDT 2016,1,Роман Акулов,#фото #фотография #встреча #прогулка #crocus #крокус #2106 #коржик #шаха #шестерка #жигули… https://t.co/RZ912wBqJ7,55.824596,37.389137
Tue Jul 05 16:21:48 PDT 2016,1,Роман Акулов,#фото #фотография #встреча #прогулка #crocus #крокус #2106 #коржик #шаха #шестерка #жигули… https://t.co/P7zx8GrEkh,55.824596,37.389137
Tue Jul 05 12:40:59 PDT 2016,287,Karina Iglesias,#фотоспам #Москва #московскоелето  #фестивальмороженого #будни #вторник #лето #июль #прогулка… https://t.co/8gDfEmBT9F,55.566566,37.561455
Tue Jul 05 12:38:28 PDT 2016,132,военкомат,Пусть бегут не уключин пешеходы по лужам ... Прогулка по хмурой… https://t.co/gTkDMUCfCu,55.7522,37.6156
Tue Jul 05 12:14:01 PDT 2016,287,Karina Iglesias,#фотоспам #Москва #абажуры #пингвины #фестивальмороженого #будни #вторник #лето #июль #прогулка… https://t.co/EHn8QNHE6f,55.76309,37.61538
Tue Jul 05 12:12:59 PDT 2016,287,Karina Iglesias,#фотоспам #Москва  #фестивальмороженого #будни #вторник #лето #июль #прогулка #Moscow… https://t.co/3FRtx8GwyP,55.76309,37.61538
Tue Jul 05 12:11:18 PDT 2016,287,Karina Iglesias,#фотоспам #Москва #оркестр #пингвины #фестивальмороженого #будни #вторник #лето #июль #прогулка… https://t.co/uVTh7kCOmW,55.76309,37.61538
Mon Jul 04 16:25:14 PDT 2016,8,св. Георгий Молчанов,#msu #walking #мгу #прогулка @ Главное здание МГУ https://t.co/L62Ew84T8j,55.70184,37.529976
Mon Jul 04 13:21:09 PDT 2016,23,Елена Гурьева,#закат после дождя))) очень красиво))) #прогулка в парке подарила бурю эмоций) @ Парк "Северное… https://t.co/BnnrmFS0AD,55.860386,37.451077
Mon Jul 04 11:48:25 PDT 2016,83,Julia Arkhipova,Немножко прошлись, после работы, с любимой ма ❤️👯 #закадром #мама #семья #прогулка #отдых… https://t.co/cHqB3uFKIf,55.569946,37.589027
Mon Jul 04 11:06:50 PDT 2016,202,Yuri Kashin,Москва красавица! #мойгород #москва #красиво #прогулка #вечер @ Старый Арбат https://t.co/sQVQ2sBCiK,55.750492,37.59283
Mon Jul 04 09:35:15 PDT 2016,111,Маргарита Иноземцева,Картина маслом🍀 #prisma #сквер #прогулка #вечер #вечернийпроменад #выписка #роддом #гв… https://t.co/AtayXfhNev,55.819168,37.4975
Mon Jul 04 06:57:41 PDT 2016,7,Дёмова Ольга,Прогулка с дочкой) (@ Парк искусств «Музеон» - @park_muzeon in Москва) https://t.co/QEoXPABOww,55.73518,37.607788
Mon Jul 04 04:23:23 PDT 2016,6,Sergay Smolyakov,#вечер#воробьевыгоры#москварека#долгая#прогулка#velobike#2016#happy#smolserbiz Прогулялись вчера… https://t.co/MP9HwpcviJ,55.70957,37.55949
Sun Jul 03 23:19:56 PDT 2016,155,Konstantinos L.,#я #прогулка #гуляю #метро #друзья #фото #iphone6s #iphoneonly #ios #ios10beta @ М. Войковская https://t.co/pAv3wn9Z07,55.819756,37.497616
Sun Jul 03 23:17:12 PDT 2016,155,Konstantinos L.,#метро #москва #прогулка #друзья #фото #ios #ios10beta #iphone6s #iphoneonly @ New ЙОРК look https://t.co/TfXAfWaYuZ,55.7802,37.55924
Sun Jul 03 13:10:54 PDT 2016,202,Yuri Kashin,Кормим ласточек в парке. Удивительно ) #ласточки #парк #прогулка #москва @ Moscow City https://t.co/J1tIcjeDKk,55.870132,37.411488
Sun Jul 03 13:07:27 PDT 2016,914,Анна Логинова,Чудесная лесная прогулка сегодня выдалась🌲🌲🌲 Доченька у нас активная… https://t.co/u6CyYACXQq,55.994385,37.240326
Tue Jul 12 13:57:23 PDT 2016,61,Thorin's Nose,Бывает утром думаешь о человеке, а вечером случайно встречаешь его на улице #hugs @ Мясницкая Улица https://t.co/VRnib2Pa13,55.76255,37.63473
Tue Jul 12 13:46:46 PDT 2016,1501,MF,обновки #БИРТМАНЖИВ @kissmyba @MaderaZ185 @ 5-Я Улица Ямского Поля https://t.co/OrymM4IeFR,55.787277,37.580414
Tue Jul 12 12:43:38 PDT 2016,146,Vera,I'm at Большая Никитская улица in Moscow https://t.co/kIutrXixxO,55.756535,37.605083
Tue Jul 12 11:34:37 PDT 2016,123,сер,I'm at Старая Басманная улица in Москва https://t.co/WMrn04SkeL,55.76693,37.664352
Tue Jul 12 11:31:34 PDT 2016,55,Барби,Just posted a photo @ улица Пятницкая https://t.co/uoZ3uQ22ws,55.740288,37.62844
Tue Jul 12 11:08:15 PDT 2016,13,Dasha Sokolovskaya,Последний вечер в Москве @ Святоозёрская улица https://t.co/UtFk9jMnhd,55.760742,37.561565
Tue Jul 12 10:18:32 PDT 2016,132,Elena Lester,"Моя улица : Как будут выглядеть Садовое и Бульварное кольцо".  Показывают, как будут выглядеть… https://t.co/vM6t45NeFM,55.74226,37.60954
Tue Jul 12 09:44:44 PDT 2016,550,Die Schwuchtel,Постригульки (@ Пулковская улица) https://t.co/Ve8oU3p0fS,55.844578,37.48419
Tue Jul 12 09:39:27 PDT 2016,181,Anya =),Бесстрашный 😄 @ Москва, Улица Вавилова. https://t.co/9r3JHzP71v,55.702393,37.58044
Tue Jul 12 07:54:47 PDT 2016,66,Karina Khimchinskaya,Счастье в городе 💙 #karinakhimchinskaya @ Улица Арбат https://t.co/TjnIpnag7D,55.75077,37.59041
Tue Jul 12 07:36:52 PDT 2016,22,Twatvibeeye,I'm at Тверская улица in Москва https://t.co/idud1ZioEh,55.76215,37.608776
Tue Jul 12 07:03:32 PDT 2016,183,㊙Сила в розовом㊙|❣,🕊 @ Улица Кузнецкий Мост https://t.co/UtTWIoT3ao,55.761215,37.616734
Tue Jul 12 06:52:40 PDT 2016,120,Светлана Гор,Погода сегодня очень комфортная,)😇✌🏼️ 😁а у меня кофе и скрытая реклама)) @ Фруктовая улица https://t.co/b8BusfGaZs,55.659847,37.61519
Tue Jul 12 06:51:01 PDT 2016,9,Serg Bush,Поднимите мне веки , меня ждёт три литра адреналина @ Онежская Улица https://t.co/z3cQpr80J4,55.853027,37.51902
Tue Jul 12 06:07:55 PDT 2016,347,Zoya,#вгик #москва #город #институт #улица #памятник #путьдомой #instapic #instamood #city #moscow… https://t.co/iuaiXUuC9r,55.835056,37.63701
Tue Jul 12 05:21:06 PDT 2016,193,Aliona Usmanova,#summer #moscow#music#baby @ улица Пятницкая https://t.co/t1PpxBvqpv,55.740288,37.62844
Tue Jul 12 03:39:06 PDT 2016,123,сер,I'm at Старая Басманная улица in Москва https://t.co/TkggHCmdTi,55.76693,37.664352
Tue Jul 12 08:47:27 PDT 2016,703,go_berserk,I'm at Патриарший мост in Москва https://t.co/4KUAsNP8jI,55.743443,37.60854
Sun Jul 10 10:00:41 PDT 2016,171,а с я,I'm at Патриарший мост in Москва w/ @_krvchnko https://t.co/qax7DJwuJU,55.743443,37.60854
Sun Jul 10 07:15:11 PDT 2016,805,Кокаин,I'm at Патриарший мост in Москва https://t.co/N9k0I1Sxys,55.743443,37.60854
Wed Jul 06 14:22:37 PDT 2016,201,Дмитрий DEM84 Адамов,Патриарший пруд @ Patriarch Ponds https://t.co/oo1vv1gvU1,55.76389,37.591946
Wed Jul 06 09:18:45 PDT 2016,202,81,I'm at Патриарший мост in Москва https://t.co/9ZTVoHnHky https://t.co/H9z3vIA8Sz,55.743443,37.60854
Tue Jul 05 15:34:09 PDT 2016,127,принцесса бубльгум,#нетфильтра - #дасчастье От 142 до 2.1.12❤️ Мы смогли! @ Патриарший мост https://t.co/HQcGRalFqF,55.743332,37.60889
